Date,Adj Close,,LR_SP
16-11-2007,1458.73999,3.163977889,-0.002265575
19-11-2007,1433.27002,3.156328017,0.007649872
20-11-2007,1439.699951,3.15827199,-0.001943973
21-11-2007,1416.77002,3.151299358,0.006972632
23-11-2007,1440.699951,3.158573541,-0.007274183
26-11-2007,1407.219971,3.14836199,0.010211552
27-11-2007,1428.22998,3.154798145,-0.006436155
28-11-2007,1469.02002,3.167027714,-0.012229569
29-11-2007,1469.719971,3.167234595,-0.000206881
30-11-2007,1481.140015,3.170596115,-0.00336152
03-12-2007,1472.420044,3.168031721,0.002564394
04-12-2007,1462.790039,3.165181994,0.002849727
05-12-2007,1485.01001,3.171729381,-0.006547387
06-12-2007,1507.339966,3.178211214,-0.006481833
07-12-2007,1504.660034,3.177438386,0.000772829
10-12-2007,1515.959961,3.180687731,-0.003249345
11-12-2007,1477.650024,3.169571585,0.011116146
12-12-2007,1486.589966,3.172191197,-0.002619612
13-12-2007,1488.410034,3.172722589,-0.000531392
14-12-2007,1467.949951,3.166711249,0.00601134
17-12-2007,1445.900024,3.160138265,0.006572984
18-12-2007,1454.97998,3.162857018,-0.002718753
19-12-2007,1453,3.162265614,0.000591403
20-12-2007,1460.119995,3.164388548,-0.002122934
21-12-2007,1484.459961,3.171568488,-0.00717994
24-12-2007,1496.449951,3.175062196,-0.003493708
26-12-2007,1497.660034,3.175413241,-0.000351044
27-12-2007,1476.27002,3.1691658,0.00624744
28-12-2007,1478.48999,3.169818389,-0.000652589
31-12-2007,1468.359985,3.166832541,0.002985848
02-01-2008,1447.160034,3.16051656,0.006315981
03-01-2008,1447.160034,3.16051656,0
04-01-2008,1411.630005,3.149720881,0.010795679
07-01-2008,1416.180054,3.151118473,-0.001397592
08-01-2008,1390.189941,3.143074142,0.008044331
09-01-2008,1409.130005,3.148951063,-0.005876921
10-01-2008,1420.329956,3.152389247,-0.003438184
11-01-2008,1401.02002,3.146444341,0.005944906
14-01-2008,1416.25,3.151139923,-0.004695582
15-01-2008,1380.949951,3.140177939,0.010961984
16-01-2008,1373.199951,3.137733779,0.00244416
17-01-2008,1333.25,3.124911592,0.012822187
18-01-2008,1325.189941,3.122278131,0.002633462
22-01-2008,1310.5,3.117437025,0.004841106
23-01-2008,1338.599976,3.126650813,-0.009213787
24-01-2008,1352.069946,3.130999159,-0.004348347
25-01-2008,1330.609985,3.124050778,0.006948381
28-01-2008,1353.959961,3.131605822,-0.007555043
29-01-2008,1362.300049,3.134272772,-0.002666951
30-01-2008,1355.810059,3.132198852,0.002073921
31-01-2008,1378.550049,3.139422538,-0.007223686
01-02-2008,1395.420044,3.144704957,-0.005282419
04-02-2008,1380.819946,3.140137052,0.004567905
05-02-2008,1336.640015,3.126014458,0.014122594
06-02-2008,1326.449951,3.122690868,0.00332359
07-02-2008,1336.910034,3.126102183,-0.003411315
08-02-2008,1331.290039,3.124272683,0.0018295
11-02-2008,1339.130005,3.126822741,-0.002550059
12-02-2008,1348.859985,3.129966871,-0.00314413
13-02-2008,1367.209961,3.135835214,-0.005868343
14-02-2008,1348.859985,3.129966871,0.005868343
15-02-2008,1349.98999,3.130330548,-0.000363677
19-02-2008,1348.780029,3.129941127,0.000389421
20-02-2008,1360.030029,3.133548498,-0.003607371
21-02-2008,1342.530029,3.127924009,0.005624489
22-02-2008,1353.109985,3.131333099,-0.00340909
25-02-2008,1371.800049,3.137290814,-0.005957715
26-02-2008,1381.290039,3.14028488,-0.002994066
27-02-2008,1380.02002,3.139885387,0.000399493
28-02-2008,1367.680054,3.135984513,0.003900873
29-02-2008,1330.630005,3.124057312,0.011927201
03-03-2008,1331.339966,3.124288969,-0.000231657
04-03-2008,1326.75,3.122789096,0.001499873
05-03-2008,1333.699951,3.125058135,-0.002269039
06-03-2008,1304.339966,3.115390802,0.009667334
07-03-2008,1293.369995,3.111722782,0.00366802
10-03-2008,1273.369995,3.104954612,0.006768169
11-03-2008,1320.650024,3.120787744,-0.015833132
12-03-2008,1308.77002,3.116863338,0.003924406
13-03-2008,1315.47998,3.119084243,-0.002220905
14-03-2008,1288.140015,3.109963071,0.009121172
17-03-2008,1276.599976,3.106054832,0.00390824
18-03-2008,1330.73999,3.124093208,-0.018038376
19-03-2008,1298.420044,3.113415211,0.010677997
20-03-2008,1329.51001,3.123691611,-0.0102764
24-03-2008,1349.880005,3.130295164,-0.006603553
25-03-2008,1352.98999,3.131294584,-0.000999419
26-03-2008,1341.130005,3.127470879,0.003823705
27-03-2008,1325.76001,3.122464915,0.005005964
28-03-2008,1315.219971,3.118998395,0.00346652
31-03-2008,1322.699951,3.121461338,-0.002462943
01-04-2008,1370.180054,3.136777641,-0.015316304
02-04-2008,1367.530029,3.135936872,0.000840769
03-04-2008,1369.310059,3.136501798,-0.000564927
04-04-2008,1370.400024,3.136847358,-0.000345559
07-04-2008,1372.540039,3.137525022,-0.000677665
08-04-2008,1365.540039,3.135304439,0.002220584
09-04-2008,1354.48999,3.1317758,0.003528639
10-04-2008,1360.550049,3.133714522,-0.001938722
11-04-2008,1332.829956,3.124774745,0.008939777
14-04-2008,1328.319946,3.123302694,0.001472051
15-04-2008,1334.430054,3.125295814,-0.00199312
16-04-2008,1364.709961,3.135040361,-0.009744547
17-04-2008,1365.560059,3.135310806,-0.000270444
18-04-2008,1390.329956,3.14311788,-0.007807075
21-04-2008,1388.170044,3.142442668,0.000675212
22-04-2008,1375.939941,3.138599478,0.003843191
23-04-2008,1379.930054,3.139857073,-0.001257596
24-04-2008,1388.819946,3.142645945,-0.002788872
25-04-2008,1397.839966,3.145457453,-0.002811508
28-04-2008,1396.369995,3.145000508,0.000456945
29-04-2008,1390.939941,3.143308378,0.00169213
30-04-2008,1385.589966,3.14163473,0.001673649
01-05-2008,1409.339966,3.149015768,-0.007381038
02-05-2008,1413.900024,3.150418702,-0.001402934
05-05-2008,1407.48999,3.148445315,0.001973387
06-05-2008,1418.26001,3.151755857,-0.003310542
07-05-2008,1392.569946,3.143817018,0.007938839
08-05-2008,1397.680054,3.145407767,-0.001590749
09-05-2008,1388.280029,3.142477076,0.002930691
12-05-2008,1403.579956,3.147237158,-0.004760081
13-05-2008,1403.040039,3.147070065,0.000167093
14-05-2008,1408.660034,3.148806193,-0.001736128
15-05-2008,1423.569946,3.153378811,-0.004572618
16-05-2008,1425.349976,3.153921513,-0.000542702
19-05-2008,1426.630005,3.154311354,-0.000389841
20-05-2008,1413.400024,3.150265094,0.004046259
21-05-2008,1390.709961,3.143236565,0.007028529
22-05-2008,1394.349976,3.144371793,-0.001135228
23-05-2008,1375.930054,3.138596357,0.005775437
27-05-2008,1385.349976,3.141559501,-0.002963145
28-05-2008,1390.839966,3.143277162,-0.00171766
29-05-2008,1398.26001,3.145587937,-0.002310775
30-05-2008,1400.380005,3.146245901,-0.000657964
02-06-2008,1385.670044,3.141659828,0.004586073
03-06-2008,1377.650024,3.139138904,0.002520924
04-06-2008,1377.199951,3.138996999,0.000141906
05-06-2008,1404.050049,3.147382589,-0.00838559
06-06-2008,1360.680054,3.133756018,0.01362657
09-06-2008,1361.76001,3.134100576,-0.000344558
10-06-2008,1358.439941,3.133040442,0.001060134
11-06-2008,1335.48999,3.125640637,0.007399805
12-06-2008,1339.869995,3.127062662,-0.001422024
13-06-2008,1360.030029,3.133548498,-0.006485836
16-06-2008,1360.140015,3.133583618,-3.51199E-05
17-06-2008,1350.930054,3.130632863,0.002950754
18-06-2008,1337.810059,3.126394457,0.004238406
19-06-2008,1342.829956,3.128021021,-0.001626564
20-06-2008,1317.930054,3.119892362,0.008128659
23-06-2008,1318,3.11991541,-2.30486E-05
24-06-2008,1314.290039,3.118691216,0.001224194
25-06-2008,1321.969971,3.12122159,-0.002530374
26-06-2008,1283.150024,3.108277437,0.012944153
27-06-2008,1278.380005,3.106659969,0.001617467
30-06-2008,1280,3.10720997,-0.00055
01-07-2008,1284.910034,3.108872721,-0.001662751
02-07-2008,1261.52002,3.100894147,0.007978574
03-07-2008,1262.900024,3.101368972,-0.000474825
07-07-2008,1252.310059,3.097711869,0.003657103
08-07-2008,1273.699951,3.105067132,-0.007355263
09-07-2008,1244.689941,3.09506118,0.010005952
10-07-2008,1253.390015,3.09808623,-0.003025051
11-07-2008,1239.48999,3.093243024,0.004843207
14-07-2008,1228.300049,3.089304469,0.003938555
15-07-2008,1214.910034,3.084544119,0.00476035
16-07-2008,1245.359985,3.095294907,-0.010750788
17-07-2008,1260.319946,3.10048081,-0.005185902
18-07-2008,1260.680054,3.100604882,-0.000124072
21-07-2008,1260,3.100370545,0.000234336
22-07-2008,1277,3.106190897,-0.005820352
23-07-2008,1282.189941,3.107952366,-0.001761468
24-07-2008,1252.540039,3.097791618,0.010160748
25-07-2008,1257.76001,3.099597782,-0.001806165
28-07-2008,1234.369995,3.091445356,0.008152426
29-07-2008,1263.199951,3.1014721,-0.010026744
30-07-2008,1284.26001,3.108652959,-0.007180859
31-07-2008,1267.380005,3.102906851,0.005746108
01-08-2008,1260.310059,3.100477402,0.002429449
04-08-2008,1249.01001,3.096565919,0.003911484
05-08-2008,1284.880005,3.108862571,-0.012296652
06-08-2008,1289.189941,3.110316908,-0.001454338
07-08-2008,1266.069946,3.1024577,0.007859209
08-08-2008,1296.319946,3.112712204,-0.010254504
11-08-2008,1305.319946,3.115716974,-0.003004771
12-08-2008,1289.589966,3.110451645,0.005265329
13-08-2008,1285.829956,3.109183539,0.001268106
14-08-2008,1292.930054,3.111575031,-0.002391491
15-08-2008,1298.199951,3.113341588,-0.001766558
18-08-2008,1278.599976,3.106734692,0.006606897
19-08-2008,1266.689941,3.102670322,0.00406437
20-08-2008,1274.540039,3.105353483,-0.002683161
21-08-2008,1277.719971,3.106435683,-0.0010822
22-08-2008,1292.199951,3.11132972,-0.004894037
25-08-2008,1266.839966,3.102721756,0.008607964
26-08-2008,1271.51001,3.104319783,-0.001598028
27-08-2008,1281.660034,3.107772842,-0.003453059
28-08-2008,1300.680054,3.11417048,-0.006397638
29-08-2008,1282.829956,3.108169093,0.006001387
02-09-2008,1277.579956,3.10638809,0.001781003
03-09-2008,1274.97998,3.105503366,0.000884724
04-09-2008,1236.829956,3.092309995,0.01319337
05-09-2008,1242.310059,3.094230002,-0.001920006
08-09-2008,1267.790039,3.103047335,-0.008817334
09-09-2008,1224.51001,3.08796234,0.015084996
10-09-2008,1232.040039,3.090624822,-0.002662482
11-09-2008,1249.050049,3.096579841,-0.005955019
12-09-2008,1251.699951,3.097500235,-0.000920395
15-09-2008,1192.699951,3.076531201,0.020969034
16-09-2008,1213.599976,3.084075559,-0.007544358
17-09-2008,1156.390015,3.063104333,0.020971226
18-09-2008,1206.51001,3.081530929,-0.018426596
19-09-2008,1255.079956,3.098671394,-0.017140464
22-09-2008,1207.089966,3.08173964,0.016931754
23-09-2008,1188.219971,3.074896847,0.006842792
24-09-2008,1185.869995,3.074037081,0.000859767
25-09-2008,1209.180054,3.082490975,-0.008453894
26-09-2008,1213.27002,3.083957466,-0.001466492
29-09-2008,1106.420044,3.043920035,0.040037431
30-09-2008,1166.359985,3.066832612,-0.022912577
01-10-2008,1161.060059,3.064854685,0.001977927
02-10-2008,1114.280029,3.046994347,0.017860338
03-10-2008,1099.22998,3.041088565,0.005905782
06-10-2008,1056.890015,3.024029795,0.01705877
07-10-2008,996.2299805,2.998359607,0.025670188
08-10-2008,984.9400024,2.993409776,0.004949831
09-10-2008,909.9199829,2.959003203,0.034406574
10-10-2008,899.2199707,2.953865944,0.005137259
13-10-2008,1003.349976,3.001452444,-0.047586501
14-10-2008,998.0100098,2.999134897,0.002317547
15-10-2008,907.8400269,2.958009327,0.04112557
16-10-2008,946.4299927,2.976088495,-0.018079168
17-10-2008,940.5499878,2.973381882,0.002706613
20-10-2008,985.4000244,2.993612569,-0.020230687
21-10-2008,955.0499878,2.980026103,0.013586465
22-10-2008,896.7800293,2.952685928,0.027340175
23-10-2008,908.1099854,2.958138451,-0.005452523
24-10-2008,876.7700195,2.942885691,0.01525276
27-10-2008,848.9199829,2.928866757,0.014018934
28-10-2008,940.5100098,2.973363422,-0.044496665
29-10-2008,930.0900269,2.968524988,0.004838435
30-10-2008,954.0900269,2.979589356,-0.011064369
31-10-2008,968.75,2.986211716,-0.006622359
03-11-2008,966.2999878,2.985111974,0.001099741
04-11-2008,1005.75,3.002490041,-0.017378067
05-11-2008,952.7700195,2.978988083,0.023501958
06-11-2008,904.8800049,2.956590992,0.022397091
07-11-2008,930.9899902,2.968945012,-0.01235402
10-11-2008,919.210022,2.963414751,0.005530261
11-11-2008,898.9500122,2.953735543,0.009679208
12-11-2008,852.2999878,2.930592482,0.02314306
13-11-2008,911.289978,2.959656594,-0.029064112
14-11-2008,873.289978,2.941158476,0.018498118
17-11-2008,850.75,2.929801958,0.011356518
18-11-2008,859.1199951,2.934053827,-0.004251869
19-11-2008,806.5800171,2.906647458,0.027406369
20-11-2008,752.4400024,2.876471876,0.030175582
21-11-2008,800.0300293,2.903106289,-0.026634412
24-11-2008,851.8099976,2.930342733,-0.027236444
25-11-2008,857.3900146,2.933178421,-0.002835688
26-11-2008,887.6799927,2.948256431,-0.01507801
28-11-2008,896.2399902,2.952424318,-0.004167887
01-12-2008,816.210022,2.911801923,0.040622395
02-12-2008,848.8099976,2.928810486,-0.017008563
03-12-2008,870.7399902,2.939888491,-0.011078004
04-12-2008,845.2199707,2.92696975,0.012918741
05-12-2008,876.0700073,2.942538812,-0.015569062
08-12-2008,909.7000122,2.958898201,-0.016359388
09-12-2008,888.6699829,2.948740511,0.01015769
10-12-2008,899.2399902,2.953875612,-0.005135101
11-12-2008,873.5900269,2.941307667,0.012567945
12-12-2008,879.7299805,2.944349393,-0.003041725
15-12-2008,868.5700073,2.938804829,0.005544564
16-12-2008,913.1799927,2.960556388,-0.021751559
17-12-2008,904.4199829,2.956370149,0.004186238
18-12-2008,885.2800293,2.947080667,0.009289482
19-12-2008,887.8800049,2.948354276,-0.001273609
22-12-2008,871.6300049,2.940332172,0.008022104
23-12-2008,863.1599731,2.936091293,0.004240879
24-12-2008,868.1500244,2.938594782,-0.002503489
26-12-2008,872.7999878,2.940914732,-0.00231995
29-12-2008,869.4199829,2.939229618,0.001685114
30-12-2008,890.6400146,2.949702203,-0.010472585
31-12-2008,903.25,2.95580797,-0.006105767
02-01-2009,931.7999878,2.9693227,-0.01351473
05-01-2009,927.4500122,2.967290511,0.002032189
06-01-2009,934.7000122,2.970672248,-0.003381737
07-01-2009,906.6500244,2.957439678,0.013232571
08-01-2009,909.7299805,2.958912507,-0.00147283
09-01-2009,890.3499756,2.949560751,0.009351756
12-01-2009,870.2600098,2.939649027,0.009911724
13-01-2009,871.789978,2.940411872,-0.000762845
14-01-2009,842.6199951,2.925631761,0.014780112
15-01-2009,843.7399902,2.926208634,-0.000576873
16-01-2009,850.1199951,2.929480231,-0.003271597
20-01-2009,805.2199707,2.905914538,0.023565694
21-01-2009,840.2399902,2.924403347,-0.01848881
22-01-2009,827.5,2.917768002,0.006635345
23-01-2009,831.9500122,2.920097232,-0.00232923
26-01-2009,836.5700073,2.92250229,-0.002405058
27-01-2009,845.710022,2.927221477,-0.004719187
28-01-2009,874.0900269,2.941556165,-0.014334688
29-01-2009,845.1400146,2.926928665,0.0146275
30-01-2009,825.8800049,2.916916952,0.010011713
02-02-2009,825.4400024,2.916685512,0.00023144
03-02-2009,838.5100098,2.923508251,-0.00682274
04-02-2009,832.2299805,2.920243357,0.003264895
05-02-2009,845.8499756,2.927293341,-0.007049984
06-02-2009,868.5999756,2.938819813,-0.011526472
09-02-2009,869.8900146,2.939464346,-0.000644533
10-02-2009,827.1599731,2.91758951,0.021874835
11-02-2009,833.7399902,2.921030633,-0.003441122
12-02-2009,835.1900024,2.921785287,-0.000754654
13-02-2009,826.8400269,2.917421492,0.004363795
17-02-2009,789.1699829,2.897170558,0.020250934
18-02-2009,788.4199829,2.896757623,0.000412935
19-02-2009,778.9400024,2.891504008,0.005253616
20-02-2009,770.0499878,2.886518918,0.004985089
23-02-2009,743.3300171,2.871181671,0.015337248
24-02-2009,773.1400146,2.888258151,-0.01707648
25-02-2009,764.9000244,2.883604675,0.004653476
26-02-2009,752.8300171,2.876696927,0.006907748
27-02-2009,735.0900269,2.866340531,0.010356396
02-03-2009,700.8200073,2.845606492,0.020734039
03-03-2009,696.3300171,2.842815117,0.002791375
04-03-2009,712.8699951,2.853010336,-0.010195219
05-03-2009,682.5499878,2.834134463,0.018875872
06-03-2009,683.3800049,2.834662268,-0.000527804
09-03-2009,676.5300293,2.830287078,0.004375189
10-03-2009,719.5999756,2.85709114,-0.026804061
11-03-2009,721.3599854,2.858152048,-0.001060908
12-03-2009,750.7399902,2.87548955,-0.017337503
13-03-2009,756.5499878,2.878837629,-0.003348078
16-03-2009,753.8900146,2.877307991,0.001529638
17-03-2009,778.1199951,2.891046575,-0.013738584
18-03-2009,794.3499756,2.900011887,-0.008965311
19-03-2009,784.039978,2.894338208,0.005673679
20-03-2009,768.539978,2.885666464,0.008671744
23-03-2009,822.9199829,2.915357608,-0.029691145
24-03-2009,806.1199951,2.906399694,0.008957915
25-03-2009,813.8800049,2.910560379,-0.004160685
26-03-2009,832.8599854,2.920571997,-0.010011618
27-03-2009,815.9400024,2.911658225,0.008913772
30-03-2009,787.5300293,2.896267123,0.015391103
31-03-2009,797.8699951,2.901932133,-0.00566501
01-04-2009,811.0800171,2.909063702,-0.007131568
02-04-2009,834.3800049,2.921363888,-0.012300186
03-04-2009,842.5,2.92556991,-0.004206021
06-04-2009,835.4799805,2.921936048,0.003633862
07-04-2009,815.5499878,2.911450586,0.010485462
08-04-2009,825.1599731,2.916538153,-0.005087568
09-04-2009,856.5599976,2.932757788,-0.016219635
13-04-2009,858.7299805,2.933856625,-0.001098837
14-04-2009,841.5,2.92505412,0.008802505
15-04-2009,852.0599976,2.930470177,-0.005416056
16-04-2009,865.2999878,2.937166698,-0.006696521
17-04-2009,869.5999756,2.939319519,-0.002152821
20-04-2009,832.3900146,2.920326862,0.018992657
21-04-2009,850.0800171,2.929459807,-0.009132946
22-04-2009,843.5499878,2.926110823,0.003348984
23-04-2009,851.9199829,2.930398805,-0.004287982
24-04-2009,866.2299805,2.937633211,-0.007234405
27-04-2009,857.5100098,2.933239198,0.004394012
28-04-2009,855.1599731,2.932047365,0.001191833
29-04-2009,873.6400146,2.941332517,-0.009285152
30-04-2009,872.8099976,2.940919712,0.000412805
01-05-2009,877.5200195,2.943257033,-0.002337321
04-05-2009,907.2399902,2.957722185,-0.014465152
05-05-2009,903.7999878,2.956072331,0.001649854
06-05-2009,919.5300293,2.963565917,-0.007493586
07-05-2009,907.3900146,2.957793996,0.005771921
08-05-2009,929.2299805,2.968123213,-0.010329218
11-05-2009,909.2399902,2.958678529,0.009444685
12-05-2009,908.3499756,2.958253209,0.00042532
13-05-2009,883.9199829,2.946412952,0.011840257
14-05-2009,893.0700073,2.950885504,-0.004472552
15-05-2009,882.8800049,2.945901681,0.004983823
18-05-2009,909.710022,2.958902979,-0.013001298
19-05-2009,908.1300049,2.958148025,0.000754954
20-05-2009,903.4699707,2.955913722,0.002234303
21-05-2009,888.3300171,2.948574337,0.007339385
22-05-2009,887,2.94792362,0.000650718
26-05-2009,910.3300171,2.959198863,-0.011275243
27-05-2009,893.0599976,2.950880637,0.008318227
28-05-2009,906.8300171,2.957525887,-0.006645251
29-05-2009,919.1400146,2.963381673,-0.005855786
01-06-2009,942.8699951,2.974451815,-0.011070142
02-06-2009,944.7399902,2.975312299,-0.000860484
03-06-2009,931.7600098,2.969304067,0.006008232
04-06-2009,942.460022,2.974262937,-0.00495887
05-06-2009,940.0900269,2.973169445,0.001093492
08-06-2009,939.1400146,2.972730345,0.0004391
09-06-2009,942.4299927,2.974249099,-0.001518754
10-06-2009,939.1500244,2.972734974,0.001514125
11-06-2009,944.8900146,2.97538126,-0.002646285
12-06-2009,946.210022,2.975987544,-0.000606284
15-06-2009,923.7199707,2.965540333,0.010447211
16-06-2009,911.9699707,2.959980538,0.005559795
17-06-2009,910.710022,2.959380116,0.000600422
18-06-2009,918.3699951,2.963017686,-0.00363757
19-06-2009,921.2299805,2.964368063,-0.001350377
22-06-2009,893.039978,2.950870901,0.013497162
23-06-2009,895.0999756,2.951871545,-0.001000644
24-06-2009,900.9400024,2.95469587,-0.002824325
25-06-2009,920.2600098,2.96391055,-0.00921468
26-06-2009,918.9000244,2.963268263,0.000642287
29-06-2009,927.2299805,2.967187465,-0.003919202
30-06-2009,919.3200073,2.963466712,0.003720754
01-07-2009,923.3300171,2.965356955,-0.001890243
02-07-2009,896.4199829,2.952511529,0.012845425
06-07-2009,898.7199707,2.953624392,-0.001112863
07-07-2009,881.0300293,2.944990711,0.008633681
08-07-2009,879.5599976,2.944265469,0.000725242
09-07-2009,882.6799927,2.945803283,-0.001537813
10-07-2009,879.1300049,2.944053103,0.00175018
13-07-2009,901.0499878,2.954748885,-0.010695782
14-07-2009,905.8400269,2.957051507,-0.002302622
15-07-2009,932.6799927,2.969732661,-0.012681153
16-07-2009,940.7399902,2.973469606,-0.003736945
17-07-2009,940.3800049,2.973303386,0.00016622
20-07-2009,951.1300049,2.978239882,-0.004936496
21-07-2009,954.5800171,2.979812339,-0.001572456
22-07-2009,954.0700073,2.979580243,0.000232095
23-07-2009,976.289978,2.989578831,-0.009998588
24-07-2009,979.2600098,2.990898019,-0.001319188
27-07-2009,982.1799927,2.992191083,-0.001293064
28-07-2009,979.6199951,2.991057641,0.001133442
29-07-2009,975.1500244,2.989071436,0.001986205
30-07-2009,986.75,2.994207135,-0.005135699
31-07-2009,987.4799805,2.9945283,-0.000321165
03-08-2009,1002.630005,3.001140697,-0.006612397
04-08-2009,1005.650024,3.002446868,-0.001306171
05-08-2009,1002.719971,3.001179665,0.001267204
06-08-2009,997.0800171,2.998730012,0.002449652
07-08-2009,1010.47998,3.004527714,-0.005797701
10-08-2009,1007.099976,3.003072585,0.001455128
11-08-2009,994.3499756,2.997539267,0.005533318
12-08-2009,1005.809998,3.002515948,-0.004976681
13-08-2009,1012.72998,3.005493667,-0.002977719
14-08-2009,1004.090027,3.001772653,0.003721013
17-08-2009,979.7299805,2.991106398,0.010666255
18-08-2009,989.6699829,2.995490398,-0.004384
19-08-2009,996.460022,2.998459879,-0.002969481
20-08-2009,1007.369995,3.003189011,-0.004729132
21-08-2009,1026.130005,3.011202387,-0.008013376
24-08-2009,1025.569946,3.010965286,0.000237101
25-08-2009,1028,3.011993115,-0.001027829
26-08-2009,1028.119995,3.012043805,-5.06908E-05
27-08-2009,1030.97998,3.013250232,-0.001206427
28-08-2009,1028.930054,3.012385853,0.00086438
31-08-2009,1020.619995,3.008864072,0.00352178
01-09-2009,998.039978,2.999147938,0.009716134
02-09-2009,994.75,2.997713948,0.00143399
03-09-2009,1003.23999,3.001404835,-0.003690887
04-09-2009,1016.400024,3.007064667,-0.005659832
08-09-2009,1025.390015,3.010889084,-0.003824417
09-09-2009,1033.369995,3.014255847,-0.003366763
10-09-2009,1044.140015,3.01875874,-0.004502892
11-09-2009,1042.72998,3.018171861,0.000586879
14-09-2009,1049.339966,3.020916214,-0.002744353
15-09-2009,1052.630005,3.022275745,-0.001359531
16-09-2009,1068.76001,3.028880195,-0.00660445
17-09-2009,1065.48999,3.027549374,0.001330821
18-09-2009,1068.300049,3.028693248,-0.001143874
21-09-2009,1064.660034,3.027210952,0.001482297
22-09-2009,1071.660034,3.030057035,-0.002846083
23-09-2009,1060.869995,3.025662166,0.004394868
24-09-2009,1050.780029,3.02151181,0.004150356
25-09-2009,1044.380005,3.018858548,0.002653262
28-09-2009,1062.97998,3.026525085,-0.007666537
29-09-2009,1060.609985,3.025555712,0.000969374
30-09-2009,1057.079956,3.024107838,0.001447874
01-10-2009,1029.849976,3.012773963,0.011333875
02-10-2009,1025.209961,3.010812817,0.001961146
05-10-2009,1040.459961,3.017225372,-0.006412555
06-10-2009,1054.719971,3.023137169,-0.005911797
07-10-2009,1057.579956,3.024313211,-0.001176042
08-10-2009,1065.47998,3.027545294,-0.003232083
09-10-2009,1071.48999,3.029988118,-0.002442824
12-10-2009,1076.189941,3.031888929,-0.00190081
13-10-2009,1073.189941,3.030676594,0.001212335
14-10-2009,1092.02002,3.0382306,-0.007554007
15-10-2009,1096.560059,3.040032423,-0.001801823
16-10-2009,1087.680054,3.036501164,0.003531259
19-10-2009,1097.910034,3.040566754,-0.00406559
20-10-2009,1091.060059,3.037848657,0.002718097
21-10-2009,1081.400024,3.033986375,0.003862282
22-10-2009,1092.910034,3.038584413,-0.004598038
23-10-2009,1079.599976,3.033262866,0.005321547
26-10-2009,1066.949951,3.028144048,0.005118818
27-10-2009,1063.410034,3.026700754,0.001443294
28-10-2009,1042.630005,3.018130219,0.008570535
29-10-2009,1066.109985,3.027802011,-0.009671792
30-10-2009,1036.189941,3.015439372,0.012362639
02-11-2009,1042.880005,3.018234341,-0.002794969
03-11-2009,1045.410034,3.019286664,-0.001052323
04-11-2009,1046.5,3.019739233,-0.000452568
05-11-2009,1066.630005,3.028013796,-0.008274564
06-11-2009,1069.300049,3.029099587,-0.00108579
09-11-2009,1093.079956,3.038651931,-0.009552344
10-11-2009,1093.01001,3.038624139,2.77914E-05
11-11-2009,1098.51001,3.040804019,-0.002179879
12-11-2009,1087.23999,3.036325418,0.004478601
13-11-2009,1093.47998,3.038810836,-0.002485418
16-11-2009,1109.300049,3.045049032,-0.006238196
17-11-2009,1110.319946,3.045448142,-0.00039911
18-11-2009,1109.800049,3.04524474,0.000203402
19-11-2009,1094.900024,3.039374465,0.005870274
20-11-2009,1091.380005,3.037975993,0.001398473
23-11-2009,1106.23999,3.043849354,-0.005873361
24-11-2009,1105.650024,3.04361768,0.000231674
25-11-2009,1110.630005,3.045569402,-0.001951722
27-11-2009,1091.48999,3.038019757,0.007549645
30-11-2009,1095.630005,3.039663917,-0.00164416
01-12-2009,1108.859985,3.044876712,-0.005212794
02-12-2009,1109.23999,3.045025518,-0.000148807
03-12-2009,1099.920044,3.041361116,0.003664402
04-12-2009,1105.97998,3.043747266,-0.002386149
07-12-2009,1103.25,3.042673936,0.00107333
08-12-2009,1091.939941,3.038198752,0.004475184
09-12-2009,1095.949951,3.039790722,-0.00159197
10-12-2009,1102.349976,3.042319497,-0.002528775
11-12-2009,1106.410034,3.043916106,-0.001596609
14-12-2009,1114.109985,3.046928067,-0.003011961
15-12-2009,1107.930054,3.044512343,0.002415723
16-12-2009,1109.180054,3.045002051,-0.000489708
17-12-2009,1096.079956,3.039842236,0.005159815
18-12-2009,1102.469971,3.042366769,-0.002524533
21-12-2009,1114.050049,3.046904702,-0.004537933
22-12-2009,1118.02002,3.04844958,-0.001544878
23-12-2009,1120.589966,3.049446729,-0.000997149
24-12-2009,1126.47998,3.051723478,-0.002276749
28-12-2009,1127.780029,3.0522244,-0.000500922
29-12-2009,1126.199951,3.051615504,0.000608896
30-12-2009,1126.420044,3.05170037,-8.48657E-05
31-12-2009,1115.099976,3.047313806,0.004386564
04-01-2010,1132.98999,3.054226073,-0.006912267
05-01-2010,1136.52002,3.05557709,-0.001351017
06-01-2010,1137.140015,3.055813942,-0.000236852
07-01-2010,1141.689941,3.057548175,-0.001734233
08-01-2010,1144.97998,3.058797893,-0.001249718
11-01-2010,1146.97998,3.059555838,-0.000757944
12-01-2010,1136.219971,3.055462418,0.004093419
13-01-2010,1145.680054,3.059063352,-0.003600934
14-01-2010,1148.459961,3.060115859,-0.001052507
15-01-2010,1136.030029,3.055389811,0.004726047
19-01-2010,1150.22998,3.060784683,-0.005394872
20-01-2010,1138.040039,3.056157542,0.004627141
21-01-2010,1116.47998,3.04785094,0.008306602
22-01-2010,1091.76001,3.038127182,0.009723758
